  1.5863831904e-01 1.8005811446e-03 1.1711675727e+00 2.1410045661e+01 1.3375709460e-01 1.0119702716e+05 2.5389333952e+01 4.5442918955e+02  7.6500000000e-01  2.3500000000e-01  -1.8074053623e-02 2.6966633689e+00  -1.1959144384e-01 -3.6217003577e-02 2.3660739684e-01 -1.1701595300e-01  -5.1719821992e+01 7.7166391294e+03  -4.4273218019e+02 -1.2807343697e+02 8.1688637643e+02 -4.3362452548e+02 2.9990166207e+02 6.1586104787e-02 1.8503657407e-05 6.5434099085e-02 2.5691426015e-02 7.2827837767e-01 1.0000000000e-00 1.3731013177e+00 1.0000000000e-00 1.3731013177e+00 5.8638319041e-02  3.2173730347e+03 8.8010791563e-01  8.6687891336e-01
  1.7979957320e-01 1.8005811446e-03 1.1715348637e+00 2.1565983033e+01 9.0553719436e-02 1.0123755372e+05 2.4841088327e+01 2.4193344491e+02  7.6500000000e-01  2.3500000000e-01  -1.4224464329e-02 2.2570836573e+00  -9.0185869532e-02 -1.8958093007e-02 1.7863511608e-01 -8.8449246544e-02  -7.4822744157e+01 1.1872587193e+04  -6.0564984554e+02 -1.2323606055e+02 1.1418064650e+03 -5.9436102151e+02 2.9992770358e+02 6.2031449941e-02 1.8504901152e-05 1.2029011136e-01 2.5693206357e-02 7.2827778663e-01 1.0000000000e+00 1.3731024320e+00 1.0000000000e+00 1.3731024320e+00 7.9799573196e-02  4.2895432010e+03 8.4457705140e-01  8.4906712677e-01
  2.0645937781e-01 1.8005811446e-03 1.1715477464e+00 2.1569376326e+01 8.8694532254e-02 1.0123870237e+05 2.4816109344e+01 2.4153197903e+02  7.6500000000e-01  2.3500000000e-01  -1.4904295381e-02 1.8897227653e+00  -6.8354994310e-02 -8.8829849079e-03 1.3505040564e-01 -6.6695411328e-02  -7.8450941838e+01 9.9468325726e+03  -4.6401590770e+02 -5.7781802335e+01 8.5909009052e+02 -4.5322069677e+02 2.9992780848e+02 6.2041183060e-02 1.8504906162e-05 1.2037021802e-01 2.5693213528e-02 7.2827778425e-01 1.0000000000e-00 1.3731024365e+00 1.0000000000e-00 1.3731024365e+00 1.0645937781e-01  5.5823603724e+03 8.0367724537e-01  8.2824884062e-01
  2.3980554774e-01 1.8005811446e-03 1.1719635794e+00 2.1827377433e+01 1.1226003204e-01 1.0128620123e+05 2.4640124478e+01 1.3986676394e+02  7.6500000000e-01  2.3500000000e-01  -1.2128766661e-02 1.5661075004e+00  -5.3318869289e-02 -4.8440575940e-03 1.0446205875e-01 -5.1143189458e-02  -1.0949340037e+02 1.4138159335e+04  -6.1408878348e+02 -5.4041389948e+01 1.1461505392e+03 -5.8981641268e+02 2.9996205815e+02 6.2780065133e-02 1.8506541852e-05 2.0646312010e-01 2.5695554916e-02 7.2827700780e-01 1.0000000000e+00 1.3731039004e+00 1.0000000000e+00 1.3731039004e+00 1.3980554774e-01  7.2438551565e+03 7.8456176445e-01  8.1819441575e-01
  2.7983808299e-01 1.8005811446e-03 1.1719759916e+00 2.1828967523e+01 1.0956570839e-01 1.0128731583e+05 2.4636209590e+01 1.3972730378e+02  7.6500000000e-01  2.3500000000e-01  -1.7538354138e-03 1.3022341052e+00  -4.1341339363e-02 -1.5516519397e-03 8.0447539201e-02 -3.9106199838e-02  -1.5846335146e+01 1.1766006040e+04  -4.8085364636e+02 -1.7325278411e+01 8.7900430538e+02 -4.5589675134e+02 2.9996218220e+02 6.2784587112e-02 1.8506547776e-05 2.0663854080e-01 2.5695563396e-02 7.2827700499e-01 1.0000000000e+00 1.3731039057e+00 1.0000000000e+00 1.3731039057e+00 1.7983808299e-01  9.1261324749e+03 7.5256206196e-01  8.0133073845e-01
  3.2489076296e-01 1.8005811446e-03 1.1719997579e+00 2.1866489568e+01 8.0681445455e-02 1.0129127977e+05 2.4687020930e+01 8.8983094784e+01  7.6500000000e-01  2.3500000000e-01  -1.5204445942e-03 1.3179108198e+00  -3.1844693894e-02 9.5706626416e-04 6.2046208580e-02 -3.0201514686e-02  -2.1616310001e+01 1.8736867454e+04  -5.7878097771e+02 1.6815080756e+01 1.0708259163e+03 -5.4991130368e+02 2.9996783839e+02 6.2891542395e-02 1.8506817895e-05 3.2515370053e-01 2.5695950055e-02 7.2827687686e-01 1.0000000000e+00 1.3731041473e+00 1.0000000000e+00 1.3731041473e+00 2.2489076296e-01  1.1224066269e+04 7.2793599030e-01  7.8810273499e-01
  3.7496358765e-01 1.8005811446e-03 1.1720005328e+00 2.1868405068e+01 7.9002628481e-02 1.0129133147e+05 2.4688301643e+01 8.8908390595e+01  7.6500000000e-01  2.3500000000e-01  1.1618958161e-05 1.3160822351e+00  -2.7069801051e-02 3.1748890398e-03 5.2516293270e-02 -2.5446492219e-02  1.6533537135e-01 1.8727577957e+04  -4.9531466659e+02 5.5830706812e+01 9.0421389731e+02 -4.6676863608e+02 2.9996779316e+02 6.2897038380e-02 1.8506815735e-05 3.2544400462e-01 2.5695946963e-02 7.2827687788e-01 1.0000000000e+00 1.3731041454e+00 1.0000000000e+00 1.3731041454e+00 2.7496358765e-01  1.3504755972e+04 7.0495063393e-01  7.7556008173e-01
  4.2503641235e-01 1.8005811446e-03 1.1720005328e+00 2.1868405068e+01 7.9002628481e-02 1.0129133147e+05 2.4688301643e+01 8.8908390595e+01  7.6500000000e-01  2.3500000000e-01  1.1618958161e-05 1.3160822351e+00  -2.7069801051e-02 3.1748890398e-03 5.2516293270e-02 -2.5446492219e-02  1.6533537135e-01 1.8727577957e+04  -4.9531466659e+02 5.5830706812e+01 9.0421389731e+02 -4.6676863608e+02 2.9996779316e+02 6.2897038380e-02 1.8506815735e-05 3.2544400462e-01 2.5695946963e-02 7.2827687788e-01 1.0000000000e+00 1.3731041454e+00 1.0000000000e+00 1.3731041454e+00 3.2503641235e-01  1.5754124982e+04 6.8653097487e-01  7.6536070901e-01
  4.7510923704e-01 1.8005811446e-03 1.1720005328e+00 2.1868405068e+01 7.9002628481e-02 1.0129133147e+05 2.4688301643e+01 8.8908390595e+01  7.6500000000e-01  2.3500000000e-01  1.1618958161e-05 1.3160822351e+00  -2.7069801051e-02 3.1748890398e-03 5.2516293270e-02 -2.5446492219e-02  1.6533537135e-01 1.8727577957e+04  -4.9531466659e+02 5.5830706812e+01 9.0421389731e+02 -4.6676863608e+02 2.9996779316e+02 6.2897038380e-02 1.8506815735e-05 3.2544400462e-01 2.5695946963e-02 7.2827687788e-01 1.0000000000e+00 1.3731041454e+00 1.0000000000e+00 1.3731041454e+00 3.7510923704e-01  1.7978410102e+04 6.7130926796e-01  7.5682839290e-01
  1.0143854744e-01 1.8011410821e-03 1.1599008958e+00 2.7908263196e+01 2.4130671708e-01 1.0007022467e+05 6.4073426446e+01 7.4344315452e+04  7.6500000000e-01  2.3500000000e-01  0.0000000000e+00 0.0000000000e+00  0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00  0.0000000000e+00 0.0000000000e+00  0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.9944298833e+02 8.0328784045e-02 1.8481742906e-05 9.9965712615e-04 2.5660056927e-02 7.2828888154e-01 1.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.4385474447e-03  1.4676577436e+02 3.0652513373e+00  1.6256332437e+00
  1.0201676707e-01 1.8011410821e-03 1.1598638973e+00 2.7497552017e+01 6.3899355898e-01 1.0006512429e+05 6.2425024495e+01 6.7051678803e+04  7.6500000000e-01  2.3500000000e-01  6.2493715736e+00 -2.5984076966e+01  -8.7897897027e-02 -1.0268697652e+00 8.3663684695e-02 4.2342123319e-03  2.9547257822e+02 -1.2285366814e+03  -5.3405369487e+01 -5.9997748323e+01 -4.3381402524e+01 -4.8022292395e+01 2.9943727775e+02 7.9166289917e-02 1.8481469969e-05 1.0798317581e-03 2.5659666237e-02 7.2828901344e-01 1.0000000000e+00 1.3730812652e+00 1.0000000000e+00 1.3730812652e+00 2.0167670684e-03  1.9491813412e+02 2.7507994196e+00  1.5400184194e+00
  1.0288137275e-01 1.8011410821e-03 1.1611661335e+00 2.5026841364e+01 1.3084333374e+00 1.0006695884e+05 4.9967324601e+01 2.7797819644e+04  7.6500000000e-01  2.3500000000e-01  4.1036052257e+00 -3.2120065459e+01  -6.5830650306e-02 -4.3988269305e-01 5.4443019481e-02 1.1387630825e-02  3.7534953073e+02 -2.9379657239e+03  -4.6121265968e+01 -4.9721171352e+01 -3.2526396611e+01 -3.7393067636e+01 2.9910694545e+02 7.2175017755e-02 1.8465677584e-05 2.0872271945e-03 2.5637060677e-02 7.2829669031e-01 1.0000000000e+00 1.3730667917e+00 1.0000000000e+00 1.3730667917e+00 2.8813727454e-03  2.4636046664e+02 2.1467389421e+00  1.3596978372e+00
  1.0403236448e-01 1.8011410821e-03 1.1611393736e+00 2.4765931804e+01 1.4999613707e+00 1.0007004662e+05 4.9790421978e+01 2.6273680807e+04  7.6500000000e-01  2.3500000000e-01  -1.0464734786e+00 -1.4682284223e+01  -9.1416904575e-02 -3.8184312727e-01 1.2224298075e-01 -3.0826076172e-02  -1.0090662646e+02 -1.4157451669e+03  -4.9435534991e+01 -4.5499941338e+01 -2.3976094833e+01 -4.2215608951e+01 2.9912306852e+02 7.1454000610e-02 1.8466448577e-05 2.2004385230e-03 2.5638164290e-02 7.2829631346e-01 1.0000000000e+00 1.3730675022e+00 1.0000000000e+00 1.3730675022e+00 4.0323644755e-03  3.2876143306e+02 1.9522009945e+00  1.2966419218e+00
  1.0574686380e-01 1.8011410821e-03 1.1616252412e+00 2.2852956245e+01 1.5317688942e+00 1.0014307601e+05 3.6692308266e+01 8.8654721802e+03  7.6500000000e-01  2.3500000000e-01  -7.1222262827e-01 -9.5331611986e+00  -1.8512668539e-01 -2.2063844814e-01 3.1961650062e-01 -1.3448981523e-01  -1.5001380501e+02 -2.0079476956e+03  -7.6601063398e+01 -5.7429144410e+01 5.4776625139e+01 -6.3420984617e+01 2.9921615926e+02 6.5954950685e-02 1.8470899725e-05 4.8077203979e-03 2.5644535750e-02 7.2829414193e-01 1.0000000000e+00 1.3730715963e+00 1.0000000000e+00 1.3730715963e+00 5.7468637998e-03  4.1948081729e+02 1.5648489547e+00  1.1606550323e+00
  1.0802487072e-01 1.8011410821e-03 1.1619493824e+00 2.2709872353e+01 1.5581309604e+00 1.0017710380e+05 3.6890813455e+01 8.5822783969e+03  7.6500000000e-01  2.3500000000e-01  -1.9498680941e+00 7.1330262980e-01  -1.9852119073e-01 -2.6690907845e-01 3.4709742649e-01 -1.4857623576e-01  -4.2664204458e+02 1.5607460484e+02  -8.2255445409e+01 -7.2170166933e+01 6.5275642385e+01 -6.8750712793e+01 2.9923433175e+02 6.5546978727e-02 1.8471768571e-05 4.9946244955e-03 2.5645779434e-02 7.2829371888e-01 1.0000000000e+00 1.3730723938e+00 1.0000000000e+00 1.3730723938e+00 8.0248707184e-03  5.6208176824e+02 1.4406305411e+00  1.1134806413e+00
  1.1139272309e-01 1.8011410821e-03 1.1653335367e+00 2.0234242676e+01 1.3241905068e+00 1.0059995619e+05 3.1489034907e+01 2.6134650977e+03  7.6500000000e-01  2.3500000000e-01  -1.3515477273e+00 -9.1615645023e-01  -3.6737595801e-01 -1.9646431395e-01 6.9531563571e-01 -3.2793967770e-01  -8.3049295209e+02 -5.6295568400e+02  -3.0343291933e+02 -1.4918651374e+02 5.0352917401e+02 -2.7348671151e+02 2.9962476320e+02 5.8352677221e-02 1.8490429601e-05 1.4040833545e-02 2.5672491298e-02 7.2828469751e-01 1.0000000000e+00 1.3730894023e+00 1.0000000000e+00 1.3730894023e+00 1.1392723093e-02  6.9464850544e+02 1.0907339542e+00  9.6746276310e-01
  1.1585042092e-01 1.8011410821e-03 1.1653041865e+00 2.0157514623e+01 1.4314466742e+00 1.0060315221e+05 3.1542716135e+01 2.5364514963e+03  7.6500000000e-01  2.3500000000e-01  -3.1535352856e-01 3.4436900932e+00  -2.6796148833e-01 -1.9311544252e-01 5.0640255022e-01 -2.3844106190e-01  -1.9998702318e+02 2.1838770399e+03  -2.3450397598e+02 -1.5134311999e+02 3.7235929745e+02 -2.1136903980e+02 2.9964182896e+02 5.8151739677e-02 1.8491245017e-05 1.4491449657e-02 2.5673658509e-02 7.2828430614e-01 1.0000000000e+00 1.3730901402e+00 1.0000000000e+00 1.3730901402e+00 1.5850420923e-02  9.3130682479e+02 1.0129707803e+00  9.3234955989e-01
  1.2234551825e-01 1.8011410821e-03 1.1675123487e+00 2.0211697761e+01 1.0165861764e+00 1.0083059491e+05 2.7976248074e+01 9.6499413694e+02  7.6500000000e-01  2.3500000000e-01  -1.8305947502e-01 1.8594524662e+00  -2.0694056078e-01 -1.7445132326e-01 3.9316686325e-01 -1.8622630247e-01  -2.7107316241e+02 2.7534639232e+03  -4.0046433165e+02 -3.1923582973e+02 6.9769753870e+02 -3.6255843724e+02 2.9975125084e+02 5.8225342045e-02 1.8496472776e-05 3.3847475177e-02 2.5681141687e-02 7.2828180257e-01 1.0000000000e+00 1.3730948604e+00 1.0000000000e+00 1.3730948604e+00 2.2345518253e-02  1.2722706259e+03 9.4993621590e-01  9.0202059158e-01
  1.3087801508e-01 1.8011410821e-03 1.1675833537e+00 2.0225123920e+01 9.4504262825e-01 1.0083514500e+05 2.7684762083e+01 9.3419177414e+02  7.6500000000e-01  2.3500000000e-01  -1.9317887173e-01 4.3602937001e+00  -1.5707060781e-01 -1.0939146510e-01 2.9692580461e-01 -1.3985519680e-01  -2.9243250711e+02 6.6005749338e+03  -3.1538478786e+02 -2.0464090525e+02 5.3391581099e+02 -2.8317955785e+02 2.9974654764e+02 5.8254471526e-02 1.8496248094e-05 3.4601318761e-02 2.5680820069e-02 7.2828190997e-01 1.0000000000e+00 1.3730946579e+00 1.0000000000e+00 1.3730946579e+00 3.0878015084e-02  1.7048300665e+03 8.9318780902e-01  8.7463613649e-01
  1.4297561535e-01 1.8011410821e-03 1.1703637308e+00 2.1396540990e+01 1.5809912532e-01 1.0112776551e+05 2.5537650923e+01 4.5726004563e+02  7.6500000000e-01  2.3500000000e-01  -1.4564015342e-01 1.6473144221e+00  -1.4203197349e-01 -7.3177848769e-02 2.8241806019e-01 -1.4038608670e-01  -4.1630951975e+02 4.7088159401e+03  -5.2165136355e+02 -2.5849964662e+02 9.7771197604e+02 -5.1583729332e+02 2.9990224296e+02 6.1547643122e-02 1.8503685151e-05 6.5363988602e-02 2.5691465729e-02 7.2827836448e-01 1.0000000000e+00 1.3731013425e+00 1.0000000000e+00 1.3731013425e+00 4.2975615346e-02  2.4227664963e+03 9.2976779129e-01  8.9130595521e-01
  1.5863831904e-01 1.8011410821e-03 1.1704092912e+00 2.1409022471e+01 1.3897215673e-01 1.0113148815e+05 2.5403196470e+01 4.5487859356e+02  7.6500000000e-01  2.3500000000e-01  -1.8077521332e-02 2.5969650473e+00  -1.1242219875e-01 -3.7285420161e-02 2.2216449401e-01 -1.0974229526e-01  -5.1673383565e+01 7.4232505954e+03  -4.1694455671e+02 -1.3170799890e+02 7.6495827747e+02 -4.0747799511e+02 2.9990160804e+02 6.1583259459e-02 1.8503654827e-05 6.5362797013e-02 2.5691422321e-02 7.2827837889e-01 1.0000000000e+00 1.3731013154e+00 1.0000000000e+00 1.3731013154e+00 5.8638319041e-02  3.2153423005e+03 8.7956646123e-01  8.6689288192e-01
  1.7979957320e-01 1.8011410821e-03 1.1710650541e+00 2.1565416336e+01 9.4540692130e-02 1.0119693940e+05 2.4847047592e+01 2.4218751652e+02  7.6500000000e-01  2.3500000000e-01  -1.4230022530e-02 2.2462337130e+00  -8.6695170272e-02 -1.9497093592e-02 1.7157295322e-01 -8.4877782950e-02  -7.4761410307e+01 1.1801218158e+04  -5.8227371110e+02 -1.2658644960e+02 1.0945528705e+03 -5.7047417762e+02 2.9992765626e+02 6.2029872598e-02 1.8504898892e-05 1.2014454564e-01 2.5693203122e-02 7.2827778771e-01 1.0000000000e+00 1.3731024300e+00 1.0000000000e+00 1.3731024300e+00 7.9799573196e-02  4.2878745491e+03 8.4425843187e-01  8.4907721191e-01
  2.0645937781e-01 1.8011410821e-03 1.1710753907e+00 2.1569130806e+01 9.1697572420e-02 1.0119787137e+05 2.4817926642e+01 2.4165340193e+02  7.6500000000e-01  2.3500000000e-01  -1.4914722069e-02 1.9087104491e+00  -6.6176362740e-02 -9.1327926003e-03 1.3063228499e-01 -6.4455922255e-02  -7.8440492307e+01 1.0038416178e+04  -4.4947977972e+02 -5.9357306826e+01 8.2965047111e+02 -4.3829801767e+02 2.9992777108e+02 6.2040516400e-02 1.8504904375e-05 1.2027003512e-01 2.5693210971e-02 7.2827778510e-01 1.0000000000e+00 1.3731024349e+00 1.0000000000e+00 1.3731024349e+00 1.0645937781e-01  5.5802478245e+03 8.0339283265e-01  8.2826925639e-01
  2.3980554774e-01 1.8011410821e-03 1.1717724002e+00 2.1827226378e+01 1.1462675846e-01 1.0126966696e+05 2.4640884428e+01 1.3994679058e+02  7.6500000000e-01  2.3500000000e-01  -1.2130007947e-02 1.5821416737e+00  -5.2501286436e-02 -4.9777420600e-03 1.0277907288e-01 -5.0277786443e-02  -1.0942751929e+02 1.4272854502e+04  -6.0455277808e+02 -5.5493710808e+01 1.1265701387e+03 -5.7976437721e+02 2.9996202340e+02 6.2779669489e-02 1.8506540192e-05 2.0631775956e-01 2.5695552541e-02 7.2827700859e-01 1.0000000000e+00 1.3731038989e+00 1.0000000000e+00 1.3731038989e+00 1.3980554774e-01  7.2427309327e+03 7.8444607772e-01  8.1820082533e-01
  2.7983808299e-01 1.8011410821e-03 1.1717845907e+00 2.1828924446e+01 1.1138492061e-01 1.0127076520e+05 2.4636397641e+01 1.3977291256e+02  7.6500000000e-01  2.3500000000e-01  -1.7560131694e-03 1.3465893097e+00  -4.0816761351e-02 -1.5947401268e-03 7.9361780315e-02 -3.8545018964e-02  -1.5858366360e+01 1.2160903450e+04  -4.7477375831e+02 -1.7797807769e+01 8.6645704573e+02 -4.4942038967e+02 2.9996215576e+02 6.2784492402e-02 1.8506546513e-05 2.0653895376e-01 2.5695561589e-02 7.2827700559e-01 1.0000000000e+00 1.3731039046e+00 1.0000000000e+00 1.3731039046e+00 1.7983808299e-01  9.1247521629e+03 7.5245721026e-01  8.0134034801e-01
  3.2489076296e-01 1.8011410821e-03 1.1718451995e+00 2.1866518260e+01 8.2071079999e-02 1.0127791219e+05 2.4687239302e+01 8.9013119920e+01  7.6500000000e-01  2.3500000000e-01  -1.5199006838e-03 1.3616509264e+00  -3.1529264018e-02 9.8118195335e-04 6.1387364559e-02 -2.9858100542e-02  -2.1598632341e+01 1.9349815451e+04  -5.7298174779e+02 1.7230845212e+01 1.0587564219e+03 -5.4363391982e+02 2.9996780963e+02 6.2891642734e-02 1.8506816521e-05 3.2500403189e-01 2.5695948089e-02 7.2827687751e-01 1.0000000000e+00 1.3731041461e+00 1.0000000000e+00 1.3731041461e+00 2.2489076296e-01  1.1222722493e+04 7.2785757427e-01  7.8811225102e-01
  3.7496358765e-01 1.8011410821e-03 1.1718450823e+00 2.1868512579e+01 8.0174369531e-02 1.0127788688e+05 2.4688613953e+01 8.8926224275e+01  7.6500000000e-01  2.3500000000e-01  1.1522422255e-05 1.3626447475e+00  -2.6779199563e-02 3.2568799483e-03 5.1911545019e-02 -2.5132345456e-02  1.6390914640e-01 1.9383939603e+04  -4.9005120123e+02 5.7254172101e+01 8.9328914431e+02 -4.6110040478e+02 2.9996776465e+02 6.2897362755e-02 1.8506814374e-05 3.2533969689e-01 2.5695945014e-02 7.2827687853e-01 1.0000000000e+00 1.3731041442e+00 1.0000000000e+00 1.3731041442e+00 2.7496358765e-01  1.3503171861e+04 7.0487864703e-01  7.7557191624e-01
  4.2503641235e-01 1.8011410821e-03 1.1718450823e+00 2.1868512579e+01 8.0174369531e-02 1.0127788688e+05 2.4688613953e+01 8.8926224275e+01  7.6500000000e-01  2.3500000000e-01  1.1522422255e-05 1.3626447475e+00  -2.6779199563e-02 3.2568799483e-03 5.1911545019e-02 -2.5132345456e-02  1.6390914640e-01 1.9383939603e+04  -4.9005120123e+02 5.7254172101e+01 8.9328914431e+02 -4.6110040478e+02 2.9996776465e+02 6.2897362755e-02 1.8506814374e-05 3.2533969689e-01 2.5695945014e-02 7.2827687853e-01 1.0000000000e+00 1.3731041442e+00 1.0000000000e+00 1.3731041442e+00 3.2503641235e-01  1.5752275084e+04 6.8646070013e-01  7.6537229379e-01
  4.7510923704e-01 1.8011410821e-03 1.1718450823e+00 2.1868512579e+01 8.0174369531e-02 1.0127788688e+05 2.4688613953e+01 8.8926224275e+01  7.6500000000e-01  2.3500000000e-01  1.1522422255e-05 1.3626447475e+00  -2.6779199563e-02 3.2568799483e-03 5.1911545019e-02 -2.5132345456e-02  1.6390914640e-01 1.9383939603e+04  -4.9005120123e+02 5.7254172101e+01 8.9328914431e+02 -4.6110040478e+02 2.9996776465e+02 6.2897362755e-02 1.8506814374e-05 3.2533969689e-01 2.5695945014e-02 7.2827687853e-01 1.0000000000e+00 1.3731041442e+00 1.0000000000e+00 1.3731041442e+00 3.7510923704e-01  1.7976297169e+04 6.7124041301e-01  7.5683977054e-01
  1.0143854744e-01 1.8018735272e-03 1.1598734610e+00 2.7858194279e+01 2.4238135981e-01 1.0006807982e+05 6.4608999719e+01 7.5449937052e+04  7.6500000000e-01  2.3500000000e-01  0.0000000000e+00 0.0000000000e+00  0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00  0.0000000000e+00 0.0000000000e+00  0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.9944365288e+02 8.0184453283e-02 1.8481774669e-05 9.9321837821e-04 2.5660102393e-02 7.2828886619e-01 1.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 1.4385474447e-03  1.4653204325e+02 3.0555787844e+00  1.6230855291e+00
  1.0201676707e-01 1.8018735272e-03 1.1598581886e+00 2.7453145990e+01 6.4070847591e-01 1.0006486312e+05 6.2683851067e+01 6.7330311284e+04  7.6500000000e-01  2.3500000000e-01  6.2421707315e+00 -2.5481582974e+01  -7.9043383553e-02 -1.0228297782e+00 6.6937122186e-02 1.2106261367e-02  2.9512740205e+02 -1.2047593228e+03  -5.3087843129e+01 -5.9760746762e+01 -4.4558658488e+01 -4.7762254294e+01 2.9943797000e+02 7.9038457889e-02 1.8481503055e-05 1.0798164537e-03 2.5659713598e-02 7.2828899745e-01 1.0000000000e+00 1.3730812953e+00 1.0000000000e+00 1.3730812953e+00 2.0167670684e-03  1.9464043068e+02 2.7429900963e+00  1.5378346491e+00
  1.0288137275e-01 1.8018735272e-03 1.1611670452e+00 2.5013615828e+01 1.3088457640e+00 1.0006738861e+05 5.0088105070e+01 2.7914741058e+04  7.6500000000e-01  2.3500000000e-01  4.1066928271e+00 -3.2076430853e+01  -5.1936551425e-02 -4.3093119009e-01 2.7182375775e-02 2.4754175650e-02  3.7496203962e+02 -2.9287420420e+03  -4.4633835594e+01 -4.8622490449e+01 -3.5706750782e+01 -3.5980727556e+01 2.9910799517e+02 7.2136883130e-02 1.8465727782e-05 2.0835105311e-03 2.5637132531e-02 7.2829666577e-01 1.0000000000e-00 1.3730668380e+00 1.0000000000e-00 1.3730668380e+00 2.8813727454e-03  2.4624556994e+02 2.1447470090e+00  1.3590663336e+00
  1.0403236448e-01 1.8018735272e-03 1.1610825048e+00 2.4749104906e+01 1.5021287159e+00 1.0006526470e+05 4.9846670759e+01 2.6295696423e+04  7.6500000000e-01  2.3500000000e-01  -1.0379077916e+00 -1.5306444161e+01  -6.1455562221e-02 -3.7741992310e-01 6.2365120828e-02 -9.0955860727e-04  -1.0010485684e+02 -1.4762866354e+03  -4.5908800881e+01 -4.4983744239e+01 -3.1150920873e+01 -3.8692472927e+01 2.9912342478e+02 7.1405949669e-02 1.8466465613e-05 2.2009722203e-03 2.5638188676e-02 7.2829630513e-01 1.0000000000e+00 1.3730675179e+00 1.0000000000e+00 1.3730675179e+00 4.0323644755e-03  3.2855103235e+02 1.9498021476e+00  1.2958767603e+00
  1.0574686380e-01 1.8018735272e-03 1.1611438878e+00 2.2846164634e+01 1.5383702408e+00 1.0010168173e+05 3.6751115600e+01 8.8928155237e+03  7.6500000000e-01  2.3500000000e-01  -7.1065293142e-01 -9.3453979073e+00  -9.3302713251e-02 -2.1595850548e-01 1.3590060316e-01 -4.2597889910e-02  -1.4940004984e+02 -1.9646762174e+03  -5.2688361128e+01 -5.6104694367e+01 6.8572538350e+00 -3.9515559204e+01 2.9921646693e+02 6.5936663087e-02 1.8470914436e-05 4.7986302128e-03 2.5644556807e-02 7.2829413476e-01 1.0000000000e+00 1.3730716098e+00 1.0000000000e+00 1.3730716098e+00 5.7468637998e-03  4.1922324653e+02 1.5635782427e+00  1.1604241431e+00
  1.0802487072e-01 1.8018735272e-03 1.1614868624e+00 2.2698135053e+01 1.5639235306e+00 1.0013724357e+05 3.6954037697e+01 8.5931746213e+03  7.6500000000e-01  2.3500000000e-01  -1.9464568730e+00 -9.5417349782e-01  -1.2279634969e-01 -2.6593376473e-01 1.9553355115e-01 -7.2737201460e-02  -4.2591493622e+02 -2.0878795216e+02  -6.1819113918e+01 -7.1909705843e+01 2.4258746685e+01 -4.8282891364e+01 2.9923437892e+02 6.5514383674e-02 1.8471770826e-05 4.9948512849e-03 2.5645782662e-02 7.2829371778e-01 1.0000000000e+00 1.3730723959e+00 1.0000000000e+00 1.3730723959e+00 8.0248707184e-03  5.6163269803e+02 1.4389026165e+00  1.1130342206e+00
  1.1139272309e-01 1.8018735272e-03 1.1637590284e+00 2.0227165452e+01 1.3434223550e+00 1.0046403234e+05 3.1628105192e+01 2.6228849322e+03  7.6500000000e-01  2.3500000000e-01  -1.3523942796e+00 -1.1118355646e-01  -2.4773554182e-01 -1.9556734325e-01 4.5567053505e-01 -2.0793499322e-01  -8.3056189403e+02 -6.8282472586e+01  -2.1255584837e+02 -1.4842475386e+02 3.2129030450e+02 -1.8234944207e+02 2.9962476022e+02 5.8335965054e-02 1.8490429458e-05 1.4033209203e-02 2.5672491094e-02 7.2828469758e-01 1.0000000000e-00 1.3730894022e+00 1.0000000000e-00 1.3730894022e+00 1.1392723093e-02  6.9363007460e+02 1.0890093957e+00  9.6735135910e-01
  1.1585042092e-01 1.8018735272e-03 1.1636006951e+00 2.0149695775e+01 1.4430350871e+00 1.0045605740e+05 3.1686056809e+01 2.5407171021e+03  7.6500000000e-01  2.3500000000e-01  -3.1523311796e-01 2.1822636163e+00  -1.8300389903e-01 -1.9439735596e-01 3.3626038403e-01 -1.5325648500e-01  -2.0018894075e+02 1.3858475423e+03  -1.6819836484e+02 -1.5255981541e+02 2.3931161790e+02 -1.4485308851e+02 2.9964174296e+02 5.8131645227e-02 1.8491240908e-05 1.4511618667e-02 2.5673652627e-02 7.2828430811e-01 1.0000000000e+00 1.3730901365e+00 1.0000000000e+00 1.3730901365e+00 1.5850420923e-02  9.2979467032e+02 1.0111616583e+00  9.3219823248e-01
  1.2234551825e-01 1.8018735272e-03 1.1661333900e+00 2.0204445798e+01 1.0270626547e+00 1.0071147818e+05 2.8137839693e+01 9.6861418673e+02  7.6500000000e-01  2.3500000000e-01  -1.8296027020e-01 1.4076380675e+00  -1.5844682316e-01 -1.7650073993e-01 2.9598110645e-01 -1.3753428329e-01  -2.7115215765e+02 2.0861583704e+03  -3.1206526034e+02 -3.2325544723e+02 5.2020492550e+02 -2.7376461394e+02 2.9975117682e+02 5.8205996827e-02 1.8496469240e-05 3.3875690486e-02 2.5681136625e-02 7.2828180426e-01 1.0000000000e+00 1.3730948572e+00 1.0000000000e+00 1.3730948572e+00 2.2345518253e-02  1.2705351491e+03 9.4846628782e-01  9.0185518124e-01
